0.000000 61
0.100000 379
0.200000 1100
0.300000 2152
0.400000 3309
0.500000 4731
0.600000 5787
0.700000 6530
0.800000 7026
0.900000 7023
1.000000 6197
1.100000 5115
1.200000 3911
1.300000 2841
1.400000 1793
1.500000 1072
1.600000 556
1.700000 274
1.800000 106
1.900000 37
